Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",0,4.34,Scholastic Press,Hardcover,374,2008,2008,,2024/07/27,to-read,to-read (#929),to-read,,,,0,0
36510196,"Old Man's War (Old Man's War, #1)",John Scalzi,"Scalzi, John",,"=""""","=""""",0,4.23,Tor Books,Kindle Edition,318,2007,2005,,2024/07/27,to-read,to-read (#928),to-read,,,,0,0
62022,The Queen's Gambit,Walter Tevis,"Tevis, Walter",,"=""1400030609""","=""9781400030606""",0,4.18,Vintage,Paperback,258,2003,1983,,2024/07/27,to-read,to-read (#927),to-read,,,,0,0
17259690,"The Foxhole Court (All for the Game, #1)",Nora Sakavic,"Sakavic, Nora",,"=""1301529044""","=""9781301529049""",0,4.02,Nora Sakavic,ebook,237,2013,2013,,2024/07/27,to-read,to-read (#926),to-read,,,,0,0
166997,Stoner,John  Williams,"Williams, John",John McGahern,"=""1590171993""","=""9781590171998""",0,4.34,New York Review Books,Paperback,292,2006,1965,,2024/07/27,to-read,to-read (#925),to-read,,,,0,0
38633526,"Vita Nostra (Vita Nostra, #1)",Marina Dyachenko,"Dyachenko, Marina","Sergey Dyachenko, Julia Meitov Hersey","=""0062694596""","=""9780062694591""",0,4.02,Harper Voyager,Hardcover,408,2018,2007,,2024/07/27,to-read,to-read (#924),to-read,,,,0,0
22822858,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,"=""0385539258""","=""9780385539258""",0,4.31,Doubleday,Hardcover,720,2015,2015,,2024/07/27,to-read,to-read (#923),to-read,,,,0,0
8667848,"A Discovery of Witches (All Souls, #1)",Deborah Harkness,"Harkness, Deborah",,"=""0670022411""","=""9780670022410""",0,4.02,Viking Penguin,Hardcover,592,2011,2011,,2024/07/27,to-read,to-read (#922),to-read,,,,0,0
17333223,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""0316055433""","=""9780316055437""",0,3.95,"Little, Brown",Hardcover,771,2013,2013,,2024/07/27,to-read,to-read (#921),to-read,,,,0,0
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""163557563X""","=""9781635575637""",0,4.22,Bloomsbury,Hardcover,272,2020,2020,,2024/07/27,to-read,to-read (#920),to-read,,,,0,0
44890081,My Dark Vanessa,Kate Elizabeth Russell,"Russell, Kate Elizabeth",,"=""006294150X""","=""9780062941503""",0,4.10,William Morrow,Hardcover,373,2020,2020,,2024/07/27,to-read,to-read (#919),to-read,,,,0,0
9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,"Riggs, Ransom",,"=""1594744769""","=""9781594744761""",0,3.92,Quirk,Hardcover,352,2011,2011,,2024/07/27,to-read,to-read (#918),to-read,,,,0,0
29589074,"Truly, Devious (Truly Devious, #1)",Maureen Johnson,"Johnson, Maureen",,"=""""","=""""",0,3.90,HarperCollins,Hardcover,416,2018,2018,,2024/07/27,to-read,to-read (#917),to-read,,,,0,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",0,4.02,Norton,Paperback,488,1986,1897,,2024/07/27,to-read,to-read (#916),to-read,,,,0,0
67238,Dead Poets Society,N.H. Kleinbaum,"Kleinbaum, N.H.",Tom Schulman,"=""0553282980""","=""9780553282986""",0,4.17,Starfire,Paperback,166,1989,1988,,2024/07/27,to-read,to-read (#915),to-read,,,,0,0
17675462,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545424925""","=""9780545424929""",0,4.05,Scholastic Press,Hardcover,409,2012,2012,,2024/07/27,to-read,to-read (#914),to-read,,,,0,0
40874032,"Vicious (Villains, #1)",Victoria E. Schwab,"Schwab, Victoria E.",,"=""""","=""""",0,4.20,Tor Books,Kindle Edition,402,2013,2013,,2024/07/27,to-read,to-read (#913),to-read,,,,0,0
43263680,"Ninth House (Alex Stern, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313074""","=""9781250313072""",0,4.02,Flatiron Books,Hardcover,461,2019,2019,,2024/07/27,to-read,to-read (#912),to-read,,,,0,0
30319086,If We Were Villains,M.L. Rio,"Rio, M.L.",,"=""125009528X""","=""9781250095282""",0,4.13,Flatiron Books,Hardcover,354,2017,2017,,2024/07/27,to-read,to-read (#911),to-read,,,,0,0
40097951,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,"=""1250301696""","=""9781250301697""",0,4.18,Celadon Books,Hardcover,336,2019,2019,,2024/07/27,to-read,to-read (#910),to-read,,,,0,0
62080187,Never Lie,Freida McFadden,"McFadden, Freida",,"=""""","=""""",0,4.09,Hollywood Upstairs Press,Kindle Edition,286,2022,2022,,2024/07/27,to-read,to-read (#909),to-read,,,,0,0
40944965,"Binding 13 (Boys of Tommen, #1)",Chloe Walsh,"Walsh, Chloe",,"=""""","=""""",0,4.44,,Kindle Edition,887,2018,2018,,2024/07/27,to-read,to-read (#908),to-read,,,,0,0
196864520,"Butcher & Blackbird (The Ruinous Love Trilogy, #1)",Brynne Weaver,"Weaver, Brynne",,"=""""","=""9798857497074""",0,4.04,Independently Published,Paperback,360,2023,2023,,2024/07/27,to-read,to-read (#907),to-read,,,,0,0
195967140,The Teacher,Freida McFadden,"McFadden, Freida",,"=""1728296218""","=""9781728296210""",0,3.91,Poisoned Pen Press,Paperback,400,2024,2024,,2024/07/27,to-read,to-read (#906),to-read,,,,0,0
40916679,"A Good Girl's Guide to Murder (A Good Girl's Guide to Murder, #1)",Holly  Jackson,"Jackson, Holly",,"=""1405293187""","=""9781405293181""",0,4.30,Electric Monkey,Paperback,433,2019,2019,,2024/07/27,to-read,to-read (#905),to-read,,,,0,0
212127083,"Quicksilver (Fae & Alchemy, #1)",Callie Hart,"Hart, Callie",,"=""""","=""""",0,4.44,Counterattack Publishing,ebook,588,2024,2024,,2024/07/27,to-read,to-read (#904),to-read,,,,0,0
75513900,"Powerless (The Powerless Trilogy, #1)",Lauren  Roberts,"Roberts, Lauren",,"=""""","=""""",0,4.18,,Kindle Edition,523,2023,2023,,2024/07/27,to-read,to-read (#903),to-read,,,,0,0
60556912,"The Housemaid (The Housemaid, #1)",Freida McFadden,"McFadden, Freida",,"=""1803144378""","=""9781803144375""",0,4.31,Bookouture,Kindle Edition,329,2022,2022,,2024/07/27,to-read,to-read (#902),to-read,,,,0,0
61431922,"Fourth Wing (The Empyrean, #1)",Rebecca Yarros,"Yarros, Rebecca",,"=""1649374046""","=""9781649374042""",0,4.58,Entangled: Red Tower Books,Hardcover,517,2023,2023,,2024/07/27,to-read,to-read (#901),to-read,,,,0,0
26530355,Misbehaving: The Making of Behavioral Economics,Richard H. Thaler,"Thaler, Richard H.",,"=""039335279X""","=""9780393352795""",0,4.16,W. W. Norton & Company,Paperback,358,2016,2016,,2024/07/27,to-read,to-read (#900),to-read,,,,0,0
250792,Ain't I a Woman: Black Women and Feminism,bell hooks,"hooks, bell",,"=""089608129X""","=""9780896081291""",0,4.50,South End Press,Paperback,205,1999,1981,,2024/07/27,to-read,to-read (#899),to-read,,,,0,0
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",0,4.31,Orbit,Paperback,592,2011,2011,,2024/07/27,to-read,to-read (#898),to-read,,,,0,0
40604658,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""0307763056""","=""9780307763051""",0,4.11,Ballantine Books,Kindle Edition,466,2012,1990,,2024/07/27,to-read,to-read (#897),to-read,,,,0,0
54493401,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""0593135202""","=""9780593135204""",0,4.50,Ballantine Books,Hardcover,476,2021,2021,,2024/07/27,to-read,to-read (#896),to-read,,,,0,0
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",0,4.17,Roc,Paperback,297,2000,1968,,2024/07/27,to-read,to-read (#895),to-read,,,,0,0
119,The Art of The Fellowship of the Ring (The Lord of the Rings),Gary Russell,"Russell, Gary",,"=""0618212906""","=""9780618212903""",0,4.60,Houghton Mifflin Harcourt,Hardcover,192,2002,2002,,2024/07/27,to-read,to-read (#894),to-read,,,,0,0
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""0345539788""","=""9780345539786""",0,4.27,Del Rey,Hardcover,382,2014,2014,,2024/07/27,to-read,to-read (#893),to-read,,,,0,0
77566,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,"Simmons, Dan",,"=""0553283685""","=""9780553283686""",0,4.27,Bantam Doubleday Dell Publishing Group,Mass Market Paperback,500,1990,1989,,2024/07/27,to-read,to-read (#892),to-read,,,,0,0
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",0,4.23,Crown Publishers,Hardcover,480,2011,2011,,2024/07/27,to-read,to-read (#891),to-read,,,,0,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",0,4.42,Ballantine Books,Hardcover,384,2014,2011,,2024/07/27,to-read,to-read (#890),to-read,,,,0,0
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""""","=""""",0,4.08,Tor Books,Hardcover,472,2014,2006,,2024/07/27,to-read,to-read (#889),to-read,,,,0,0
41081373,"Girl, Woman, Other",Bernardine Evaristo,"Evaristo, Bernardine",,"=""0241364906""","=""9780241364901""",0,4.28,Hamish Hamilton,Kindle Edition,453,2019,2019,,2024/07/27,to-read,to-read (#888),to-read,,,,0,0
58340706,"One Dark Window (The Shepherd King, #1)",Rachel Gillig,"Gillig, Rachel",,"=""0316312487""","=""9780316312486""",0,4.29,Orbit,Paperback,399,2022,2022,,2024/07/27,to-read,to-read (#887),to-read,,,,0,0
518848,"Sabriel (Abhorsen,  #1)",Garth Nix,"Nix, Garth",,"=""0064471837""","=""9780064471831""",0,4.17,Harper Collins,Mass Market Paperback,491,1996,1995,,2024/07/26,to-read,to-read (#886),to-read,,,,0,0
13812,"Magician: Apprentice (The Riftwar Saga, #1)",Raymond E. Feist,"Feist, Raymond E.",,"=""0553564943""","=""9780553564945""",0,4.17,Bantam Spectra,Mass Market Paperback,485,1994,1982,,2024/07/26,to-read,to-read (#885),to-read,,,,0,0
55399,"Gardens of the Moon (Malazan Book of the Fallen, #1)",Steven Erikson,"Erikson, Steven",,"=""0765348780""","=""9780765348784""",0,3.93,Tor Books,Mass Market Paperback,666,2005,1999,,2024/07/26,to-read,to-read (#884),to-read,,,,0,0
944073,"The Blade Itself (The First Law, #1)",Joe Abercrombie,"Abercrombie, Joe",,"=""0575079797""","=""9780575079793""",0,4.22,Gollancz,Paperback,515,2007,2006,,2024/07/26,to-read,to-read (#883),to-read,,,,0,0
43889,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,"Goodkind, Terry",,"=""0765346524""","=""9780765346520""",0,4.12,Tor Books,Mass Market Paperback,836,2003,1994,,2024/07/26,to-read,to-read (#882),to-read,,,,0,0
43615,"The Gunslinger (The Dark Tower, #1)",Stephen        King,"King, Stephen",,"=""1501143514""","=""9781501143519""",0,3.92,Plume,Paperback,231,2003,1982,,2024/07/26,to-read,to-read (#881),to-read,,,,0,0
18116,His Dark Materials (His Dark Materials #1-3),Philip Pullman,"Pullman, Philip",,"=""0440238609""","=""9780440238607""",0,4.29,Laurel Leaf,Mass Market Paperback,1088,2003,2000,,2024/07/26,to-read,to-read (#880),to-read,,,,0,0
248596,Something Wicked This Way Comes,Ray Bradbury,"Bradbury, Ray",,"=""0380729407""","=""9780380729401""",0,3.90,Harper Voyager,Mass Market Paperback,293,1998,1962,,2024/07/26,to-read,to-read (#879),to-read,,,,0,0
17717,Labyrinths: Selected Stories & Other Writings,Jorge Luis Borges,"Borges, Jorge Luis","André Maurois, James E. Irby, Donald A. Yates","=""0811200124""","=""9780811200127""",0,4.45,New Directions,Paperback,260,1964,1962,,2024/07/26,to-read,to-read (#878),to-read,,,,0,0
78433,The Blind Assassin,Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,3.96,Virago Press Ltd,Paperback,637,2001,2000,,2024/07/26,to-read,to-read (#877),to-read,,,,0,0
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803719""","=""9780553803716""",0,4.17,Bantam,Hardcover,244,2004,1951,,2024/07/26,to-read,to-read (#876),to-read,,,,0,0
30868,"The Bean Trees (Greer Family, #1)",Barbara Kingsolver,"Kingsolver, Barbara",,"=""0812474945""","=""9780812474947""",0,4.00,Perfection Learning,Paperback,232,1989,1988,,2024/07/26,to-read,to-read (#875),to-read,,,,0,0
10979,Light in August,William Faulkner,"Faulkner, William","Joseph Blotner, Noel Polk","=""0679732268""","=""9780679732266""",0,3.94,Vintage,Paperback,507,1990,1932,,2024/07/26,to-read,to-read (#874),to-read,,,,0,0
375013,Schindler’s List,Thomas Keneally,"Keneally, Thomas",,"=""0340606517""","=""9780340606513""",0,4.34,Sceptre,Mass Market Paperback,429,1994,1982,,2024/07/26,to-read,to-read (#873),to-read,,,,0,0
31196,The Razor’s Edge,W. Somerset Maugham,"Maugham, W. Somerset",,"=""1400034205""","=""9781400034208""",0,4.19,Vintage International,Paperback,314,2003,1944,,2024/07/26,to-read,to-read (#872),to-read,,,,0,0
43035,White Fang,Jack London,"London, Jack",K.A. Applegate,"=""""","=""""",0,4.02,Scholastic Paperbacks,Paperback,252,2001,1906,,2024/07/26,to-read,to-read (#871),to-read,,,,0,0
48464,A Good Man Is Hard to Find and Other Stories,Flannery O'Connor,"O'Connor, Flannery",Lauren Groff,"=""0151365040""","=""9780151365043""",0,4.17,Harcourt Brace Jovanovich,Hardcover,252,1992,1955,,2024/07/26,to-read,to-read (#870),to-read,,,,0,0
187181,"The Chosen (Reuven Malther, #1)",Chaim Potok,"Potok, Chaim",,"=""0449213447""","=""9780449213445""",0,4.07,Fawcett Books,Mass Market Paperback,304,1987,1966,,2024/07/26,to-read,to-read (#869),to-read,,,,0,0
18423,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",0,4.10,Ace,Paperback,304,2000,1969,,2024/07/26,to-read,to-read (#868),to-read,,,,0,0
122,"The Power of One (The Power of One, #1)",Bryce Courtenay,"Courtenay, Bryce",,"=""034541005X""","=""9780345410054""",0,4.35,Ballantine Books,Paperback,544,1996,1989,,2024/07/26,to-read,to-read (#867),to-read,,,,0,0
18545,Rosencrantz and Guildenstern Are Dead,Tom Stoppard,"Stoppard, Tom",,"=""0802132758""","=""9780802132758""",0,4.04,Grove Press,Paperback,126,1994,1967,,2024/07/26,to-read,to-read (#866),to-read,,,,0,0
5358,The Firm,Robin Waterfield,"Waterfield, Robin",John Grisham,"=""0582418275""","=""9780582418271""",0,4.06,Addison Wesley Publishing Company,Paperback,76,2000,1991,,2024/07/26,to-read,to-read (#865),to-read,,,,0,0
48328,Revolutionary Road,Richard Yates,"Yates, Richard",,"=""""","=""""",0,3.93,Methuen,Paperback,355,2001,1961,,2024/07/26,to-read,to-read (#864),to-read,,,,0,0
11899,The Hours,Michael Cunningham,"Cunningham, Michael",,"=""0312305060""","=""9780312305062""",0,3.95,Picador,Paperback,230,2002,1998,,2024/07/26,to-read,to-read (#863),to-read,,,,0,0
6319,The BFG,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141311371""","=""9780141311371""",0,4.23,Puffin Books,Paperback,199,2001,1982,,2024/07/26,to-read,to-read (#862),to-read,,,,0,0
38709,"Holes (Holes, #1)",Louis Sachar,"Sachar, Louis",,"=""0439244196""","=""9780439244190""",0,4.01,Scholastic,Paperback,272,2000,1998,,2024/07/26,to-read,to-read (#861),to-read,,,,0,0
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803700""","=""9780553803709""",0,4.21,Bantam Books,Hardcover,224,2004,1950,,2024/07/26,to-read,to-read (#860),to-read,,,,0,0
5527,All the King's Men,Robert Penn Warren,"Warren, Robert Penn",Joseph Blotner,"=""""","=""""",0,4.09,Harcourt Brace,Paperback,439,1996,1946,,2024/07/26,to-read,to-read (#859),to-read,,,,0,0
4009,Nine Stories,J.D. Salinger,"Salinger, J.D.",,"=""0316767727""","=""9780316767729""",0,4.18,"Little, Brown and Company",Paperback,302,2001,1953,,2024/07/26,to-read,to-read (#858),to-read,,,,0,0
16286,The Magus,John Fowles,"Fowles, John",,"=""0316296198""","=""9780316296199""",0,4.05,Back Bay Books,Paperback,656,2001,1965,,2024/07/26,to-read,to-read (#857),to-read,,,,0,0
373755,"Absalom, Absalom!",William Faulkner,"Faulkner, William",,"=""0679732187""","=""9780679732181""",0,3.98,Vintage,Paperback,316,1990,1936,,2024/07/26,to-read,to-read (#856),to-read,,,,0,0
76401,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,"Brown, Dee",,"=""0805066691""","=""9780805066692""",0,4.25,"Henry Holt and Company, LLC",Paperback,509,2001,1970,,2024/07/26,to-read,to-read (#855),to-read,,,,0,0
32542,"A Time to Kill (Jake Brigance, #1)",John Grisham,"Grisham, John",,"=""""","=""""",0,4.12,Dell,Unknown Binding,738,2004,1989,,2024/07/26,to-read,to-read (#854),to-read,,,,0,0
27712,The Neverending Story,Michael Ende,"Ende, Michael",Ralph Manheim,"=""0525457585""","=""9780525457589""",0,4.18,Dutton Children's Books,Hardcover,396,1997,1979,,2024/07/26,to-read,to-read (#853),to-read,,,,0,0
17841,Foucault’s Pendulum,Umberto Eco,"Eco, Umberto",William Weaver,"=""015603297X""","=""9780156032971""",0,3.91,Mariner Books,Paperback,623,2007,1988,,2024/07/26,to-read,to-read (#852),to-read,,,,0,0
8337,"Little House in the Big Woods (Little House, #1)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",Garth Williams,"=""0060885378""","=""9780060885373""",0,4.21,HarperChildrens,Paperback,224,2007,1932,,2024/07/26,to-read,to-read (#851),to-read,,,,0,0
35743,The Tin Drum,Günter Grass,"Grass, Günter",Ralph Manheim,"=""0099483505""","=""9780099483502""",0,3.95,Vintage,Paperback,580,2005,1959,,2024/07/26,to-read,to-read (#850),to-read,,,,0,0
4948,The Very Hungry Caterpillar,Eric Carle,"Carle, Eric",,"=""0241003008""","=""9780241003008""",0,4.34,Puffin Books,Board book,26,1994,1969,,2024/07/26,to-read,to-read (#849),to-read,,,,0,0
42697,Exodus,Leon Uris,"Uris, Leon",,"=""0553258478""","=""9780553258479""",0,4.34,"Bantam Books, Inc.",Mass Market Paperback,599,1986,1958,,2024/07/26,to-read,to-read (#848),to-read,,,,0,0
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0375704027""","=""9780375704024""",0,4.00,Vintage Books,Paperback,296,2000,1987,,2024/07/26,to-read,to-read (#847),to-read,,,,0,0
24800,House of Leaves,Mark Z. Danielewski,"Danielewski, Mark Z.",,"=""""","=""""",0,4.09,Random House,Paperback,710,2000,2000,,2024/07/26,to-read,to-read (#846),to-read,,,,0,0
15622,Native Son,Richard Wright,"Wright, Richard",,"=""""","=""""",0,4.03,Harper Perennial Modern Classics,Paperback,504,2005,1940,,2024/07/26,to-read,to-read (#845),to-read,,,,0,0
40940121,Bridge to Terabithia,Katherine Paterson,"Paterson, Katherine",,"=""""","=""""",0,4.05,HarperCollins,Kindle Edition,190,2009,1977,,2024/07/26,to-read,to-read (#844),to-read,,,,0,0
10959,Sophie’s World,Jostein Gaarder,"Gaarder, Jostein",Paulette Møller,"=""1857993284""","=""9781857993288""",0,3.96,Phoenix,Paperback,403,1995,1991,,2024/07/26,to-read,to-read (#843),to-read,,,,0,0
2767,A People’s History of the United States: 1492 - Present,Howard Zinn,"Zinn, Howard",,"=""0060838655""","=""9780060838652""",0,4.08,Harper Perennial,Paperback,729,1995,1980,,2024/07/26,to-read,to-read (#842),to-read,,,,0,0
6088007,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,"=""110114646X""","=""9781101146460""",0,3.89,Ace,Kindle Edition,288,2007,1984,,2024/07/26,to-read,to-read (#841),to-read,,,,0,0
9375,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,"Flagg, Fannie",,"=""0375508414""","=""9780375508417""",0,4.28,Random House,Hardcover,416,2002,1987,,2024/07/26,to-read,to-read (#840),to-read,,,,0,0
233093,"The Cat in the Hat (Cat in the Hat, #1)",Dr. Seuss,"Seuss, Dr.",,"=""039480001X""","=""9780394800011""",0,4.19,Random House Books for Young Readers,Hardcover,61,1985,1957,,2024/07/26,to-read,to-read (#838),to-read,,,,0,0
378,The Phantom Tollbooth,Norton Juster,"Juster, Norton","Jules Feiffer, Maurice Sendak","=""0394820371""","=""9780394820378""",0,4.20,Random House Bullseye Books,Paperback,248,1996,1961,,2024/07/26,to-read,to-read (#839),to-read,,,,0,0
227711,I Know This Much Is True,Wally Lamb,"Lamb, Wally",,"=""0060987561""","=""9780060987565""",0,4.21,HarpPeren,Paperback,897,1999,1998,,2024/07/26,to-read,to-read (#837),to-read,,,,0,0
415,Gravity’s Rainbow,Thomas Pynchon,"Pynchon, Thomas",,"=""0143039946""","=""9780143039945""",0,4.01,Penguin Books,Paperback,776,2006,1973,,2024/07/26,to-read,to-read (#836),to-read,,,,0,0
4799,"Cannery Row (Cannery Row, #1)",John Steinbeck,"Steinbeck, John",,"=""014200068X""","=""9780142000687""",0,4.06,Penguin Books,Paperback,181,2002,1945,,2024/07/26,to-read,to-read (#835),to-read,,,,0,0
30933,Brideshead Revisited,Evelyn Waugh,"Waugh, Evelyn",,"=""0316926345""","=""9780316926348""",0,4.00,Back Bay Books,Paperback,351,1999,1945,,2024/07/26,to-read,to-read (#834),to-read,,,,0,0
6689,James and the Giant Peach,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0375814248""","=""9780375814242""",0,4.03,Alfred A. Knopf ,Hardcover,176,2002,1961,,2024/07/26,to-read,to-read (#833),to-read,,,,0,0
426504,Ficciones,Jorge Luis Borges,"Borges, Jorge Luis","Anthony Kerrigan, Anthony Bonner","=""0802130305""","=""9780802130303""",0,4.41,Grove Press,Paperback,174,1994,1944,,2024/07/26,to-read,to-read (#832),to-read,,,,0,0
6192,Disgrace,J.M. Coetzee,"Coetzee, J.M.",,"=""0143036378""","=""9780143036371""",0,3.85,Penguin Books,Paperback,220,2005,1999,,2024/07/26,to-read,to-read (#831),to-read,,,,0,0
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,"Spiegelman, Art",,"=""0394541553""","=""9780394541556""",0,4.39,Pantheon Books,Hardcover,159,1991,1986,,2024/07/26,to-read,to-read (#830),to-read,,,,0,0
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,"=""0312282990""","=""9780312282998""",0,4.18,Picador USA,Paperback,639,2001,2000,,2024/07/26,to-read,to-read (#829),to-read,,,,0,0
374233,If on a Winter’s Night a Traveler,Italo Calvino,"Calvino, Italo",William Weaver,"=""""","=""""",0,4.03,L&OD Key Porter,Paperback,260,1982,1979,,2024/07/26,to-read,to-read (#828),to-read,,,,0,0
11713,The English Patient,Michael Ondaatje,"Ondaatje, Michael",,"=""0771068719""","=""9780771068713""",0,3.86,McClelland & Stewart,Hardcover,320,2006,1992,,2024/07/26,to-read,to-read (#827),to-read,,,,0,0
6952,Like Water for Chocolate,Laura Esquivel,"Esquivel, Laura","Carol Christensen, Thomas  Christensen","=""""","=""""",0,3.95,Black Swan,Paperback,222,1993,1989,,2024/07/26,to-read,to-read (#826),to-read,,,,0,0
5439,Interpreter of Maladies,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0618101365""","=""9780618101368""",0,4.18,Houghton Mifflin Harcourt,Hardcover,198,2000,1999,,2024/07/26,to-read,to-read (#825),to-read,,,,0,0
37380,The Heart Is a Lonely Hunter,Carson McCullers,"McCullers, Carson",,"=""0618084746""","=""9780618084746""",0,3.99,Mariner Books,Paperback,359,1961,1940,,2024/07/26,to-read,to-read (#824),to-read,,,,0,0
386187,Midnight in the Garden of Good and Evil,John Berendt,"Berendt, John",,"=""0679751521""","=""9780679751526""",0,3.92,Vintage,Paperback,386,1999,1994,,2024/07/26,to-read,to-read (#823),to-read,,,,0,0
960,"Angels & Demons (Robert Langdon, #1)",Dan    Brown,"Brown, Dan",,"=""1416524797""","=""9781416524793""",0,3.95,Pocket Books,Paperback,736,2006,2000,,2024/07/26,to-read,to-read (#822),to-read,,,,0,0
17728,The House of Mirth,Edith Wharton,"Wharton, Edith",Nina Bawden,"=""1844082938""","=""9781844082933""",0,3.97,Virago UK,Paperback,351,2006,1905,,2024/07/26,to-read,to-read (#821),to-read,,,,0,0
830502,It,Stephen        King,"King, Stephen",,"=""0450411435""","=""9780450411434""",0,4.24,New English Library,Paperback,1116,1987,1986,,2024/07/26,to-read,to-read (#820),to-read,,,,0,0
7332,The Silmarillion,J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Ted Nasmith","=""0618391118""","=""9780618391110""",0,4.02,Houghton Mifflin Company,Hardcover,386,2004,1977,,2024/07/26,to-read,to-read (#819),to-read,,,,0,0
4980,Breakfast of Champions,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385334206""","=""9780385334204""",0,4.07,Dell Publishing,Paperback,303,1999,1973,,2024/07/26,to-read,to-read (#818),to-read,,,,0,0
40605251,"The Mists of Avalon (Avalon, #1)",Marion Zimmer Bradley,"Bradley, Marion Zimmer",,"=""""","=""""",0,4.13,Ballantine Books,Kindle Edition,1009,2018,1982,,2024/07/26,to-read,to-read (#817),to-read,,,,0,0
76778,The Martian Chronicles,Ray Bradbury,"Bradbury, Ray",Michael Whelan,"=""0553278223""","=""9780553278224""",0,4.16,Bantam/Spectra,Mass Market Paperback,182,1984,1950,,2024/07/26,to-read,to-read (#816),to-read,,,,0,0
130440,Doctor Zhivago,Boris Pasternak,"Pasternak, Boris","John Bayley, Max Hayward, Manya Harari","=""0679774386""","=""9780679774389""",0,4.01,Pantheon,Paperback,592,1997,1957,,2024/07/26,to-read,to-read (#815),to-read,,,,0,0
